"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"o2meter__o2meter.32","o2meter__o2meter","cal2nd","REAL",26.42,26.6936327853664,26.92,4,"NA"
"o2meter__o2meter.33","o2meter__o2meter","cal2nd_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.34","o2meter__o2meter","t2nd","REAL",19.757,20.0294568187084,20.266,3,"NA"
"o2meter__o2meter.35","o2meter__o2meter","t2nd_unit","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.36","o2meter__o2meter","calpressure","REAL",970,976.350544107432,983,4,"NA"
"o2meter__o2meter.37","o2meter__o2meter","calpressure_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.38","o2meter__o2meter","f1","REAL",0.8018,0.803935725862485,0.808,3,"NA"
"o2meter__o2meter.39","o2meter__o2meter","dphi1","REAL",-0.0803,-0.0720157490159766,-0.06854,3,"NA"
"o2meter__o2meter.40","o2meter__o2meter","dksv1","REAL",0.000354,0.000411528363046978,0.000465,3,"NA"
"o2meter__o2meter.41","o2meter__o2meter","dphi2","REAL",-0.00037,-0.000258893262329235,0,3,"NA"
"o2meter__o2meter.42","o2meter__o2meter","dksv2","INTEGER",0,0,0,1,""
"o2meter__o2meter.43","o2meter__o2meter","m","REAL",26.86,28.0734174577446,29.87,3,"NA"
"o2meter__o2meter.44","o2meter__o2meter","cal_mode","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.45","o2meter__o2meter","signalledcurrent","REAL",8,11.3049316971521,37,6,"NA"
"o2meter__o2meter.46","o2meter__o2meter","user_signal_intensity","INTEGER",-3,-1.63333333333333,1,4,""
"o2meter__o2meter.47","o2meter__o2meter","referenceledcurrent","REAL",50,50,50,1,"NA"
"o2meter__o2meter.48","o2meter__o2meter","reference_amplitude","REAL",38392,41169.6103264645,42124,1384,"NA"
"o2meter__o2meter.49","o2meter__o2meter","device_serial","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.50","o2meter__o2meter","fwversion","TEXT",NA,NA,NA,3,""
"o2meter__o2meter.51","o2meter__o2meter","swversion","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.52","o2meter__o2meter","sensor_type","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.53","o2meter__o2meter","batchid","TEXT",NA,NA,NA,4,""
"o2meter__o2meter.54","o2meter__o2meter","calibration_date","TEXT",NA,NA,NA,8,""
"o2meter__o2meter.55","o2meter__o2meter","sensor_lot","INTEGER",111102,113849.040518639,120802,3,""
"o2meter__o2meter.56","o2meter__o2meter","presens_calibr","INTEGER",0,0,0,1,""
"o2meter__o2meter.57","o2meter__o2meter","battery_voltage","REAL",4.696,5.25100463070155,5.84,610,"NA"
"o2meter__o2meter.58","o2meter__o2meter","battery_voltage_unit","TEXT",NA,NA,NA,1,""
